Key,Source,Context,Changes,English,French,German,Klingon,Spanish
challenge_drunkanddisorderly_offer,,Challenge Info,KgNone,"Listen Punk,\nIf you've come to possess this note then know this. We've been watching you. You're pretty crafty but let's see if you can do this task and just maybe you can join our little band of merry survivors.\n\nCrazy is my middle name... Jax\n\nChallenge: Kill some zombies with your fists while drunk","Écoute un peu,\nSi tu as ce message entre les mains, tu le sais déjà. On te surveille. Tu es assez habile, mais voyons si tu réussis cette tâche. On verra ensuite si tu peux rejoindre notre joyeuse bande de survivants.\n\nJax, surnommé le cinglé...\n\nDéfi : tuer des zombies à mains nues en étant ivre","Pass mal auf, du!\nWenn du im Besitz dieser Notiz bist, dann ist eines sicher: Wir beobachten dich. Du bist ja ganz clever, aber mal sehen, ob du diese Aufgabe erledigen kannst. Und vielleicht darfst du dich dann unserer kleinen Gruppe fröhlicher Überlebender anschließen.\n\nCrazy ist mein zweiter Vorname … Jax\n\nHerausforderung: Töte betrunken ein paar Zombies mit deinen Fäusten",,"Oye, tú:\nSi tienes esta nota, entonces debes saberlo. Te hemos estado vigilando. Eres muy hábil, pero vamos a ver si puedes hacer esto. Si lo haces, quizás te dejemos unirte a nuestra pequeña banda de alegres sobrevivientes.\n\nLoco es mi segundo nombre... Jax.\n\nDesafío: Mata zombis a puñetazos mientras estás borracho."
challenge_drunkanddisorderly_subtitle,,Challenge Info,KgNone,Fist Fight Zombies Drunk,Tuer des zombies à mains nues en étant ivre,Betrunkener Faustkampf mit Zombies,,Emborráchate y pelea a puñetazos contra zombis.
challenge_nurseyoubacktohealth,,Challenge Info,KgNone,Nurse You Back to Health,Besoin d'infirmières,Die kranken Schwestern,,Cuidarte hasta curarte
challenge_nurseyoubacktohealth_offer,,Challenge Info,KgNone,"Hey Survivor,\nIf you've come into possession of this note then you should know we've been tailing you. We like your style but before we roll out the red carpet to our camp let's see if you can handle this little test.\n\nCrazy ‘and I like it' Jax\n\nChallenge: Kill some nurse zombies","La terreur,\nSi tu as trouvé ce message, tu sais qu'on te suit de près. Tu nous plais bien, mais avant de voir si on peut te dérouler le tapis rouge vers notre camp, il va falloir passer ce petit test.\n\nJax le cinglé, et pas qu'un peu\n\nDéfi : tuer des infirmières zombies","Hallo Überlebender!\nWenn du im Besitz dieser Notiz bist, heißt das, dass wir dich beobachten. Dein Stil gefällt uns, aber bevor wir dir den roten Teppich zu unserem Lager ausrollen, musst du erst diesen kleinen Test bestehen.\n\nCrazy „und so gefällt es mir“ Jax\n\nHerausforderung: Töte ein paar Krankenschwester-Zombies",,"Oye, sobreviviente:\nSi encontraste esta nota, sabrás que te estamos siguiendo. Nos gusta tu estilo, pero antes tender la alfombra roja a nuestro campamento, veamos si puedes pasar esta prueba.\n\nJax, loco de remate.\n\nDesafío: Mata a zombis enfermeros."
challenge_nurseyoubacktohealth_subtitle,,Challenge Info,KgNone,Kill some Nurse Zombies,Tuer des infirmières zombies,Töte ein paar Krankenschwester-Zombies,,Mata a Zombis Enfermeros.
challenge_copanattitude,,Challenge Info,KgNone,Cop an Attitude,Filature,Dein Freund und Helfer,,Siempre llevando la contra
challenge_copanattitude_offer,,Challenge Info,KgNone,"Traveler,\nThe fact that you're reading this note is no accident. My boys have been watching you and we're always looking for new prospects that are still on the living side of things. But before we get all chummy we'd like you to do this little thing to see what you're made of.\n\nThey call me Otto\n\nChallenge: Kill some zombie cops","Salut la compagnie,\nSi tu lis ce message, ce n'est pas par hasard. Ça fait quelque temps qu'on t'observe, mes gars et moi. On cherche toujours de nouvelles recrues parmi les vivants. Mais avant qu'on se serre la pince, on voudrait que tu nous montres de quoi tu es capable.\n\nJax le cinglé, comme on m'appelle\n\nDéfi : tuer des flics zombies","Hallo Reisender!\nEs ist kein Zufall, dass du diese Notiz liest. Meine Jungs haben dich beobachtet und wir sind immer auf der Suche nach neuen Rekruten, die noch nicht das Zeitliche gesegnet haben. Aber bevor wir hier einen auf Kumpel machen, musst du diese Kleinigkeit erledigen, um zu zeigen, was du draufhast.\n\nMan nennt mich Crazy Jax\n\nHerausforderung: Töte ein paar Zombie-Polizisten",,"Viajero/a:\nEl que estés leyendo esta nota no es cosa del destino. Mis chicos te han estado observando. Siempre estamos en busca de reclutas nuevos que todavía tengan algo de vida en sus carnes. Pero antes de hacernos amigos, queremos que hagas algo para ver de qué estás hecho.\n\nMe llaman Jax el Loco.\n\nDesafío: Mata a zombis policía."
challenge_copanattitude_subtitle,,Challenge Info,KgNone,Kill some Zombie Cops,Tuer des flics zombies,Töte ein paar Zombie-Polizisten,,Mata a Zombis Policía.
challenge_dogdaysareover,,Challenge Info,KgNone,The Dog Days Are Over,Un mal de chien,Wir gehen nicht vor die Hunde,,Adiós a los días de perro
challenge_dogdaysareover_offer,,Challenge Info,KgNone,"Congrats Recruit,\nThis note is a personal invitation to join our club. We've been following you and see potential. Do this job and we'll think about letting you join. Let's see if you're tough enough to kill some zombie dogs.\n\nGood Luck Sweetheart Tig\n\nChallenge: Kill some zombie dogs","Félicitations recrue,\nCe message est une invitation à rejoindre notre clan. On te suit depuis un moment et tu as du potentiel. Fais ce petit boulot et on te laissera peut-être nous rejoindre. Voyons si tu as le cran de tuer des chiens enragés.\n\nJe suis Jax, le foutrement cinglé\n\nDéfi : tuer des chiens enragés","Gratuliere Rekrut!\nDiese Notiz ist eine persönliche Einladung, unserem Klan beizutreten. Wir haben dich beobachtet und dein Potenzial erkannt. Erledige diese Aufgabe und wir überlegen uns, dich aufzunehmen. Mal sehen, ob du stark genug bist, um ein paar Zombie-Hunde zu töten.\n\nIch bin der verdammte Crazy Jax\n\nHerausforderung: Töte ein paar Zombie-Hunde",,"Felicitaciones, recluta:\nEsta nota es una invitación personal para que te unas a nuestro clan. Te hemos estado siguiendo y parece que tienes potencial. Termina este trabajito y tal vez consideremos dejar que te unas a nosotros. Veamos si eres lo suficientemente fuerte como para matar algunos perros zombi.\n\nSoy el maldito Jax el Loco.\n\nDesafío: Mata a perros zombi."
challenge_dogdaysareover_subtitle,,Challenge Info,KgNone,Kill some Zombie Dogs,Tuer des chiens enragés,Töte ein paar Zombie-Hunde,,Mata a Perros Zombi.
challenge_itsybitsyspider,,Challenge Info,KgNone,Itsy Bitsy Spider,Une araignée au plafond,Die klitzekleine Spinne,,Itsi bitsi araña
challenge_itsybitsyspider_offer,,Challenge Info,KgNone,"Hey Jackass,\nIf you're reading this note it should come as no surprise that we've been sizing you up. I've got just the test for a simpleton like you. Do it and we might take you in.\n\nCrazier than ever... Jax\n\nChallenge: Kill some spider zombies","Salut la buse,\nSi tu lis ce message, tu dois te douter qu'on t'évalue. J'ai le test idéal pour les idiots dans ton genre. Réussis-le et on te laissera peut-être nous rejoindre.\n\nJax le plus cinglé de tous...\n\nDéfi : tuer des zombies araignées","Hey du Trottel!\nWenn du diese Notiz liest, sollte es dich nicht überraschen, dass wir dich beobachten. Und ich habe genau den richtigen Test für einen Dummkopf wie dich. Erledige ihn und vielleicht nehmen wir dich auf.\n\nVerrückter als je zuvor … Jax\n\nHerausforderung: Töte ein paar Spinnen-Zombies",,"Oye, imbécil:\nSi estás leyendo esta nota, no te extrañará saber que te estemos evaluando. Tengo la prueba perfecta para alguien tan papanatas como tú. Hazlo y puede que te dejemos unirte.\n\nJax, más loco que nunca.\n\nDesafío: Mata a algunas arañas zombi."
challenge_itsybitsyspider_subtitle,,Challenge Info,KgNone,Kill some Spider Zombies,Tuer des zombies araignées,Töte ein paar Spinnen-Zombies,,Mata a algunas Arañas Zombi.
challenge_ladykiller,,Challenge Info,KgNone,Lady Killer,"Femmes, je vous aime",Lady Killer,,Rompecorazones
challenge_ladykiller_offer,,Challenge Info,KgNone,"Dear Stranger,\nMy crew have been following you and have reported some potential. That said if you can pass this challenge we may have room for one more new recruit in our camp.\n\nCrazy ‘Like a Fox' Jax\n\nChallenge: Kill some female zombies","Salut toi,\nMon équipe te suit depuis un certain temps et tu fais preuve de potentiel. Si tu réussis ce défi, il se pourrait qu'on ait de la place pour une nouvelle recrue dans notre campement.\n\nJax le renard cinglé\n\nDéfi : tuer des femmes zombies","Lieber Fremder!\nMeine Leute haben dich beobachtet und berichten, dass du Potenzial hast. Wenn du diese Herausforderung schaffst, haben wir in unserem Lager vielleicht Platz für noch einen neuen Rekruten.\n\nCrazy „wie ein Fuchs“ Jax\n\nHerausforderung: Töte ein paar weibliche Zombies",,"Querido/a extraño/a:\nMi grupo te ha estado siguiendo y dice que tienes potencial. Dicho esto, si pasas este desafío, quizá haya lugar para un recluta nuevo en nuestro campamento.\n\nJax, loco como una cabra.\n\nDesafío: Mata a algunas zombis mujer."
challenge_ladykiller_subtitle,,Challenge Info,KgNone,Kill some Female Zombies,Tuer des femmes zombies,Töte ein paar weibliche Zombies,,Mata a algunas Zombis Mujer.
challenge_maneater,,Challenge Info,KgNone,The Man Eater,Un monde d'hommes,Die Schwarze Witwe,,Devorahombres
challenge_maneater_offer,,Challenge Info,KgNone,"Hey Asshole,\nThe wasteland is a lonely desolate place. We've been looking in on you and think you might be a good addition to our clan. But before we take in another mouth to feed you'll need to prove yourself worthy. Do this task and we'll consider taking you in.\n\nCrazy ‘but still kicking' Jax\n\nChallenge: Kill some male zombies","Salut trou de balle,\nOn se sent vite seul sur les terres désolées. Après observation, on trouve que tu pourrais être une bonne recrue pour notre clan. Mais avant qu'on accepte une nouvelle bouche à nourrir, il va falloir que tu fasses tes preuves. Accomplis cette tâche et on verra.\n\nJax le cinglé, mais toujours en forme\n\nDéfi : tuer des hommes zombies","Hey Arschloch!\nDas Ödland ist einsam und trostlos. Wir haben dich beobachtet und denken, dass du gut zu unserem Klan passen würdest. Aber bevor wir noch ein hungriges Maul mehr durchfüttern müssen, musst du dich erst als würdig erweisen. Erledige diese Aufgabe und vielleicht nehmen wir dich auf.\n\nCrazy „aber noch immer fit“ Jax\n\nHerausforderung: Töte ein paar männliche Zombies",,"Oye, estúpido:\nEl páramo es un lugar solitario y desolado. Te hemos seguido la pista y creemos haber encontrado una adición buena a nuestro clan. Pero antes de tener otra boca que alimentar, debemos asegurarnos de que te lo mereces. Completa esta tarea y lo pensaremos.\n\nJax, loquito, pero coleando.\n\nDesafío: Mata a un par zombis hombre."
challenge_maneater_subtitle,,Challenge Info,KgNone,Kill some Male Zombies,Tuer des hommes zombies,Töte ein paar männliche Zombies,,Mata a un par Zombis Hombre.
challenge_imalumberjackandimokay,,Challenge Info,KgNone,I'm a Lumberjack and I'm Okay,Va falloir bûcher,Ich bin Holzfäller und mir geht’s gut,,Soy un leñador y me parece bien
challenge_imalumberjackandimokay_offer,,Challenge Info,KgNone,"Hey Bastard,\nWe've been watching you and we know who you are. You seem like you can take care of yourself pretty well but let's see if you can handle this challenge. Do this and we might just induct you into our private club. You better dress warm.\n\nI'm crazy in the head, Crazy Jax\n\nChallenge: Kill some lumberjack zombies with a fireaxe","Salut macaque,\nOn t'observe et on sait qui tu es. Tu as l'air de bien te débrouiller, mais voyons si tu arrives à relever ce défi. Fais ça correctement et tu auras peut-être le droit de rejoindre notre club privé. Couvre-toi bien surtout.\n\nJax le cinglé pas bien dans sa tête\n\nDéfi : tuer des bûcherons zombies avec une hache de pompier","Hey Bastard!\nWir haben dich beobachtet und wir wissen, wer du bist. Du scheinst gut auf dich selbst aufpassen zu können. Mal sehen, ob du dich auch dieser Herausforderung stellen kannst. Erledige das und vielleicht nehmen wir dich in unseren privaten Klub auf. Zieh dich lieber warm an.\n\nDer durchgeknallte Crazy Jax\n\nHerausforderung: Töte ein paar Holzfäller-Zombies mit einer Feueraxt",,"Oye, anormal:\nTe hemos estado vigilando y sabemos quién eres. Parece que puedes cuidarte solo bastante bien, pero vamos a ver si puedes hacer esto. Hazlo y puede que te admitamos en nuestro club privado. Será mejor que te abrigues.\n\nDe remate, Jax el Loco.\n\nDesafío: Mata a un par zombis leñador con un hacha de bombero."
challenge_imalumberjackandimokay_subtitle,,Challenge Info,KgNone,Kill some Snow Zombies,Tuer des zombies des neiges,Töte ein paar Schnee-Zombies,,Mata a un par zombis de nieve.
challenge_yournothingspecial,,Challenge Info,KgNone,You're nothing Special,Tu n'as rien de spécial,Du bist nichts Besonderes,,No eres especial
challenge_yournothingspecial_offer,,Challenge Info,KgNone,"Listen up Fucker,\nThe only reason you're not dead is because I like you. That's right we've been watching you. We could use someone with your talents so if you can handle this little tiny task you might just make it into our club.\n\nCrazy & loving it, Jax\n\nChallenge: Kill some special infected zombies","Écoute débile,\nSi tu es toujours en vie, c'est parce que je t'aime bien. Et ouais, on te surveille. Quelqu'un avec tes talents pourrait nous être utile, alors si tu arrives à venir à bout de cette petite tâche, tu pourras peut-être rejoindre l'équipe du cinglé.\n\nJax le cinglé comme pas possible\n\nDéfi : tuer des zombies infectés spéciaux","Hör zu, du Arsch!\nDu bist nur noch am Leben, weil ich dich mag. Ganz recht, wir beobachten dich. Wir könnten jemanden mit deinen Talenten gebrauchen. Wenn du also diese klitzekleine Aufgabe erledigen kannst, schaffst du es vielleicht ins Team Crazy.\n\nIch bin so was von durchgeknallt, aber so gefällt es mir! Crazy Jax\n\nHerausforderung: Töte ein paar besondere infizierte Zombies",,"Escucha, idiota:\nSi no estás bajo tierra es porque me caes bien. Es cierto, te hemos estado vigilando. Nos vendría bien alguien con tu talento, así que si puedes acabar esta sencilla tarea, puede que formes parte del Equipo Loco.\n\nEstoy tocado y me encanta, Jax el Loco.\n\nDesafío: Mata a un par zombis especiales infectados."
